id,name,iata,icao,callsign,country,active
3704,North Star Air Cargo,,SBX,SKY BOX,United States,false
3705,North Vancouver Airlines,,NRV,NORVAN,Canada,false
3706,North West Airlines,,NWW,HALANT,Australia,false
3707,North West Geomatics,,PTO,PHOTO,Canada,false
3708,North-East Airlines,,NEN,NORTHEAST SWAN,Nigeria,false
3709,North-West Air Transport Company - Vyborg,,VBG,VYBORG AIR,Russia,false
3710,North-Wright Airways,HW,NWL,NORTHWRIGHT,Canada,false
3711,Northafrican Air Transport,,NLL,NORTHAFRICAN AIR,Libya,false
3712,Northaire Feight Lines,,NFL,GREAT LAKES,United States,false
3713,Northamptonshire School of Flying,,NSF,NORTON,United Kingdom,false
3714,Northcoast Executive Airlines,,NCE,TOP HAT,United States,false
3715,Northeast Airlines,,NEE,NORTHEAST,United States,false
3716,Northeast Aviation,,NPX,NORTHEAST EXPRESS,United States,false
17099,Starbow Airlines,S9,\N,,Ghana,true
3718,Northern Airlines Sanya,,BYC,BEIYA,China,false
3719,Northern Airways,,NDA,NORTHERN DAKOTA,United States,false
3720,Northern Aviation Service,,CMU,LANNA AIR,Thailand,false
3721,Northern Dene Airways,U7,,,Canada,true
3722,Northern Executive Aviation,,NEX,NEATAX,United Kingdom,false
3723,Northern Illinois Commuter,,NIC,ILLINOIS COMMUTER,United States,false
3724,Northern Jet Management,,NTX,NORTAX,United States,false
3725,Northern Thunderbird Air,,NTA,THUNDERBIRD,Canada,false
3726,Northland Aviation,,KOE,KOKEE,United States,false
3727,Northstar Aviation,,NSS,NORTHSTAR,United States,false
3728,Northumbria Helicopters,,NHL,NORTHUMBRIA,United Kingdom,false
3729,Northway Aviation Ltd,,NAL,NORTHWAY,Canada,false
3730,Northwest Aero Associates,,NWE,,United States,false
3732,Northwest Regional Airlines,FY,NWR,,Australia,false
3733,Northwest Territorial Airways,,NWT,TERRITORIAL,Canada,false
3734,Northwestern Air,J3,PLR,POLARIS,Canada,true
3735,Northwinds Northern,,NWN,NORTHWINDS,Canada,false
3736,Nortland Air Manitoba,,NAM,MANITOBA,Canada,false
3737,Norwegian Air Shuttle,DY,NAX,NOR SHUTTLE,Norway,true
3738,Norwegian Aviation College,,TFN,SPRIT,Norway,true
3739,Notams International,,XNT,,United States,false
3740,Nouvel Air Tunisie,BJ,LBT,NOUVELAIR,Tunisia,true
3741,Nova Airline,M4,NOV,NOVANILE,Sudan,false
3742,Nova Scotia Department of Lands and Forests,,PTR,PATROL,Canada,false
3744,Novogorod Air Enterprise,,NVG,SADKO AVIA,Russia,false
3745,Novosibirsk Aircraft Repairing Plant,,NSP,NARPAIR,Russia,false
3746,Novosibirsk Aviaenterprise,,NBE,NAKAIR,Russia,false
3747,Novosibirsk Aviation Production Association,,NPO,NOVSIB,Russia,false
3748,Noy Aviation,,NOY,NOY AVIATION,Israel,false
3750,Nuevo Horizonte Internacional,,NHR,NUEVO HORIZONTE,Mexico,false
3751,Nunasi-Central Airlines,,NUN,NUNASI,Canada,false
3752,Nurman Avia Indopura,,NIN,NURVINDO,Indonesia,false
3753,Nyasa Express,,NYS,NYASA,Malawi,false
3754,Nas Air,XY,KNE,NAS EXPRESS,Saudi Arabia,true
3755,O Air,,OCN,O-BIRD,France,false
3758,OSACOM,,JPA,J-PAT,United States,false
3760,Ocean Air,,BCN,BLUE OCEAN,Mauritania,true
3762,Ocean Sky (UK),,OCS,OCEANSKY,United Kingdom,false
3763,Ocean Wings Commuter Service,,TUK,TUCKERNUCK,United States,false
3764,Oceanair,O6,ONE,OCEANAIR,Brazil,true
3766,Odessa Airlines,,ODS,ODESSA AIR,Ukraine,false
3767,Odyssey International,,ODY,ODYSSEY,Canada,false
3768,Office Federal De'Aviation Civile,,FOC,FOCA,Switzerland,false
3769,Ogooue Air Cargo,,GBO,,Gabon,false
3770,Okada Airlines,,OKJ,OKADA AIR,Nigeria,false
3772,Okay Airways,,OKA,OKAYJET,China,false
3773,Oklahoma Department of Public Safety,,OKL,OKLAHOMA,United States,false
3774,Olimex Aerotaxi,,OLX,OLIMEX,Czech Republic,false
3775,Olimp Air,,KVK,PONTA,Kazakhstan,false
3776,Olympic Airlines,OA,OAL,OLYMPIC,Greece,true
3777,Olympic Aviation,,OLY,OLAVIA,Greece,false
3778,Oman Air,WY,OMA,OMAN AIR,Oman,true
3779,Oman Royal Flight,,ORF,OMAN,Oman,false
3780,Omni - Aviacao e Tecnologia,,OAV,OMNI,Portugal,false
3781,Omni Air International,OY,OAE,OMNI-EXPRESS,United States,true
3782,Omniflys,,OMF,OMNIFLYS,Mexico,false
3783,Omskavia Airline,N3,OMS,OMSK,Russia,false
3784,On Air Limited,,ORL,ON AIR,Canada,false
3785,One Two Go Airlines,,OTG,THAI EXPRESS,Thailand,true
3786,Onetime Airlines Zambia,,OTM,ZEDTIME,Zambia,false
3787,Ontario Ministry of Health,,MED,MEDICAL,Canada,false
3788,Onur Air,8Q,OHY,ONUR AIR,Turkey,true
3791,OpenSkies,,BOS,MISTRAL,United Kingdom,false
3792,Operadora Turistica Aurora,,ORR,TURISTICA AURORA,Mexico,false
3793,Operadora de Lineas Ejecutivas,,OLE,OPERADORA,Mexico,false
3794,Operadora de Transportes Aereos,,OTP,OPERADORA AEREO,Mexico,false
3795,Operadora de Veulos Ejectutivos,,OPV,OPERADORA DE VUELOS,Mexico,false
3796,Operation Enduring Freedom,,LLO,APOLLO,Canada,false
3797,Operational Aviation Services,,OAX,,Australia,false
3798,Orange Air Services,,ORD,ORANGE SERVICES,Sierra Leone,false
3799,Orange Air Sierra Leone,,ORJ,ORANGE SIERRA,Sierra Leone,false
3800,Orange Aviation,,ORE,ORANGE AVIATION,Israel,false
3801,Orbit Express Airlines,,ORX,OREX,Turkey,false
3802,Orca Air,,ORK,ORCA TAXI,Egypt,false
3803,Orebro Aviation,,BUE,BLUELIGHT,Sweden,false
3804,Orel State Air Enterprise,,ORM,ORPRISE,Russia,false
3805,Orenburg Airlines,R2,ORB,ORENBURG,Russia,true
3806,Organizacion De Transportes Aereos,,OTA,ORGANIZACION,Mexico,false
3807,Organizacoes Mambra,,OML,MAMBRA,Angola,false
3809,Orient Airlines,,OTR,ORIENTROC,Sudan,false
3810,Orient Airways,,ORN,ORIENT LINER,Pakistan,false
3811,Orient Thai Airlines,OX,OEA,ORIENT THAI,Thailand,true
3812,Oriental Air Bridge,,NGK,ORIENTAL BRIDGE,Japan,false
3813,Oriental Airlines,,OAC,ORIENTAL AIR,Nigeria,false
3815,Orion Air Charter,,OED,ORION CHARTER,South Africa,false
3816,Orion-x,,OIX,ORIONIX,Russia,false
3817,Orlan-2000,,KOV,ORLAN,Kazakhstan,false
3818,Ornage Aircraft Leasing,,RNG,ORANGE,Netherlands,false
3819,Orscom Tourist Installations Company,,OAD,ORSCOM,Egypt,false
3821,Ostend Air College,,OCO,AIR COLLEGE,Belgium,false
3823,Oulun Tilauslento,,FNL,FINN FLIGHT,Finland,false
3824,Our Airline,ON,RON,OUR AIRLINE,Nauru,false
3825,Out Of The Blue Air Safaris,,OOT,OOTBAS,South Africa,false
3826,Overland Airways,OJ,OLA,OVERLAND,Nigeria,true
3827,Oxaero,,OXE,OXOE,United Kingdom,false
3828,Oxford Air Services,,WDK,WOODSTOCK,United Kingdom,false
3829,Oxley Aviation,,OAA,,Australia,false
3830,Ozark Air Lines,OZ,OZR,OZARK,United States,false
3832,P & P Floss Pick Manufacturers,,KTL,KNOTTSBERRY,South Africa,false
3833,PAC Air,,PCR,PACAIR,United States,false
3834,PAN Air,PV,PNR,SKYJET,Spain,true
3835,PB Air,9Q,PBA,PEEBEE AIR,Thailand,true
3836,PDQ Air Charter,,PDQ,DISPATCH,United States,false
3838,PLM Dollar Group,,PDG,OSPREY,United Kingdom,false
3841,PRT Aviation,,PRP,PRONTO,Spain,false
3842,PSA Airlines,,JIA,BLUE STREAK,United States,false
3843,PTL Luftfahrtunternehemen,,KST,KING STAR,Germany,false
3844,Paccair,,WIS,WISCAIR,United States,false
3846,Pacific Air Boats,,PAB,AIR BOATS,Canada,false
3847,Pacific Air Charter,,PRC,PACIFIC CHARTER,United States,false
3848,Pacific Air Express,,PCF,PACIFIC EXPRESS,United States,false
3849,Pacific Air Transport,,PXP,PAK EXPRESS,United States,false
3850,Jetstar Pacific,BL,PIC,PACIFIC AIRLINES,Vietnam,true
3851,Pacific Alaska Airlines,,PAK,PACIFIC ALASKA,United States,false
3852,Pacific Aviation (Australia),,PCV,PACAV,Australia,false
3853,Pacific Aviation (United States),,PCX,,United States,false
3855,Pacific Coast Airlines,,PQA,SAGE BRUSH,United States,false
3856,Pacific Coastal Airline,8P,PCO,PASCO,Canada,true
3857,Pacific East Asia Cargo Airlines,Q8,PEC,PAC-EAST CARGO,Philippines,true
3858,Pacific Flight Services,,PFA,PACIFIC SING,Singapore,false
3859,Pacific International Airlines,,PIN,ROAD RUNNERS,United States,false
3860,Pacific Island Aviation,,PSA,PACIFIC ISLE,United States,true
3861,Pacific Jet,,PCJ,PACIFIC JET,United States,false
3862,Pacific Pearl Airways,,PPM,PACIFIC PEARL,Philippines,false
3863,Pacific Rim Airways,,PAR,PACRIM,Australia,false
3864,Pacific Southwest Airlines,PS,PSX,SMILEY,United States,false
3865,Pacific Wings,LW,NMI,TSUNAMI,United States,true
3867,Pacificair Airlines,,PFR,PACIFIC WEST,United States,false
3868,Package Express,,RCY,RACE CITY,United States,false
3869,Paisajes Espanoles,,PAE,PAISAJES,Spain,false
3870,Pak West Airlines,,PKW,PLATINUM WEST,United States,false
3871,Pakistan International Airlines,PK,PIA,PAKISTAN,Pakistan,true
3872,Pakker Avio,,PKR,PAKKER AVIO,Estonia,false
3873,Pal Aerolineas,,LPA,LINEASPAL,Mexico,false
3874,Palau Asia Pacific Airlines,,PPC,PALAU ASIAPAC,Palau,false
3877,Palmer Aviation,,JSP,PALMER,United Kingdom,false
3879,Pan African Air Services,,PFN,PANAFRICAN,Sierra Leone,false
3880,Pan African Airways,,ODM,,Kenya,false
3881,Pan Air,,PAX,PANNEX,United States,false
3882,Pan Am Weather Systems,,XPA,,United States,false
3883,Pan Am World Airways,,PWD,,Dominican Republic,false
3887,Pan Europeenne Air Service,,PEA,,France,false
3888,Pan Havacilik Ve Ticaret,,PHT,PANANK,Turkey,false
3889,Pan Malaysian Air Transport,,PMA,PAN MALAYSIA,Malaysia,false
3890,Pan-Air,,PNC,PANAIRSA,Mexico,false
3892,Panagra Airways,,PGI,PANAGRA,United States,false
3893,Panamedia,,PEI,PANAMEDIA,Spain,false
3894,Panavia,,PVI,,Panama,false
3895,Panh,,PNH,KUBAN LIK,Russia,false
3896,Pannon Air Service,,PHU,PANNON,Hungary,false
3897,Panorama,,PNM,PANORAMA,Spain,false
3898,Panorama Air Tour,,PAH,LANI,United States,false
3899,Panorama Flight Service,,AFD,AIRFED,United States,false
3901,Papair Terminal,,HMP,PAPAIR TERMINAL,Haiti,false
3902,Paradise Airways,,PAI,SEA RAY,United States,false
3903,Paradise Island Airways,,PDI,PARADISE ISLAND,United States,false
3904,Paragon Air Express,,PGX,PARAGON EXPRESS,United States,false
3905,Paragon Global Flight Support,,PGF,,United Kingdom,false
3906,Paramount Airlines,,PRR,PARAMOUNT,Sierra Leone,false
3908,Parcel Express,,APE,AIR PARCEL,United States,false
3909,Pariz Air,,IRE,PARIZAIR,Iran,false
3910,Pars Aviation Service,,PRA,PARSAVIA,Iran,false
3911,Parsa,,PST,TURISMO REGIONAL,Panama,false
3912,Parsons Airways Northern,,FAP,,Canada,false
3913,Pascan Aviation,,PSC,PASCAN,Canada,false
3914,Passaredo Transportes Aereos,,PTB,PASSAREDO,Brazil,true
3915,Patria Cargas Aereas,,PTC,PATRIA,Argentina,false
3916,Patriot Aviation Limited,,BYT,BYTE,United Kingdom,false
3917,Patterson Aviation Company,,ETL,ENTEL,United States,false
3918,Pawan Hans,,PHE,PAWAN HANS,India,false
3919,Payam Air,,IRP,PAYAMAIR,Iran,false
3920,Peach Air,,KGC,GOLDCREST,United Kingdom,false
3921,Pearl Air,,PRL,PEARL LINE,Pakistan,false
3922,Pearl Air Services,,PBY,PEARL SERVICES,Uganda,false
3924,Peau Vava%Gʻ%@u,,PVU,PEAU,Tonga,false
3925,Pecotox Air,,PXA,PECOTOX,Moldova,false
3926,Pegasus Airlines,PC,PGT,SUNTURK,Turkey,true
3927,Pegasus Aviation,,PEV,PEGAVIATION,Greece,false
3929,Pegasus Helicopters,,HAK,HELIFALCON,Norway,false
3930,Pelican Air Services,,PDF,PELICAN AIRWAYS,South Africa,false
3931,Pelican Express,,PEX,PELICAN EXPRESS,United States,false
3932,Pelita Air Service,,PAS,PELITA,Indonesia,false
3933,Pem-Air,,PEM,PEM-AIR,Canada,false
3934,Pen-Avia,,PDY,PENDLEY,United Kingdom,false
3935,Peninsula Airways,KS,PEN,PENINSULA,United States,true
3936,Peninter Aerea,,PNE,PENINTER,Mexico,false
3937,Penya De L'Aire,,PCA,PENA DEL AIRE,Spain,false
3938,Peran,,CVT,CVETA,Kazakhstan,false
3939,Perforadora Central,,PCC,PERFORADORA CENTRAL,Mexico,false
3940,Perimeter Aviation,,PAG,PERIMETER,Canada,false
3941,Perm Airlines,P9,PGP,PERM AIR,Russia,false
3942,Personas Y Pasquetes Por Air,,PPQ,PERSONSPAQ,Mexico,false
3943,Peruvian Air Force,,FPR,,Peru,false
3944,Peruvian Navy,,INP,,Peru,false
3945,Petroleos Mexicanos,,PMX,PEMEX,Mexico,false
3946,Petroleum Helicopters,,PHM,PETROLEUM,United States,false
3947,Petroleum Helicopters de Colombia,,PHC,HELICOPTERS,Colombia,false
3948,Petropavlovsk-Kamchatsk Air Enterprise,,PTK,PETROKAM,Russia,false
3949,Petty Transport,,PTY,PETTY,United States,false
3950,Phenix Aviation,,PHV,NEW BIRD,France,false
3951,Phetchabun Airline,,PMY,PHETCHABUN AIR,Thailand,false
3952,Philippine Airlines,PR,PAL,PHILIPPINE,Philippines,true
3953,Philips Aviation Services,,PHI,PHILAIR,Netherlands,false
3954,Phillips Air,,BCH,BEACHBALL,United States,false
3955,Phillips Alaska,,PDD,PADA,United States,false
3956,Phillips Michigan City Flying Service,,PHL,PHILLIPS,United States,false
3957,Phoebus Apollo Aviation,,PHB,PHOEBUS,South Africa,false
3958,Phoebus Apolloa Zambia,,KZM,CARZAM,Zambia,false
3959,Phoenix Air Group,,PHA,GRAY BIRD,United States,false
3960,Phoenix Air Lines,,PHN,PHOENIX BRASIL,Brazil,false
3961,Phoenix Air Service,,PAM,PHOENIX,Germany,false
3962,Phoenix Air Transport,,PPG,PAPAGO,United States,false
3963,Phoenix Airline Services,,WDY,WINDYCITY,United States,false
3965,Phoenix Avia,,PHY,PHOENIX ARMENIA,Armenia,false
3967,Phoenix Flight Operations,,XPX,,United States,false
3968,Phuket Air,9R,VAP,PHUKET AIR,Thailand,false
3969,Piedmont Airlines (1948-1989),PI,PDT,PIEDMONT,United States,true
3970,Pilatus Flugzeugwerke,,PCH,PILATUS WINGS,Switzerland,false
3971,Pilatus PC-12 Center De Mexico,,PLU,PILATUS MEXICO,Mexico,false
3972,Pimichikamac Air,,MKS,MIKISEW,Canada,false
3973,Pineapple Air,,PNP,PINEAPPLE AIR,Bahamas,false
3974,Pinframat,,PIM,PINFRAMAT,Angola,false
3975,Pinnacle Air Group,,PCL,PINNACLE GROUP,United States,false
3976,Pinnacle Airlines,9E,FLG,FLAGSHIP,United States,true
3977,Pioneer Airlines,,PIO,PIONEER,United States,false
3978,Pioneers Limited,,PER,,Pakistan,false
3979,Pirinair Express,,PRN,PRINAIR EXPRESS,Spain,false
3980,Planar,,PLN,PLANAR,Angola,false
3981,Planemaster Services,,PMS,PLANEMASTER,United States,false
3982,Planet Airways,,PLZ,PLANET,United States,false
3983,Players Air,,PYZ,PLAYERS AIR,United States,false
3984,Ploizeihubschrauberstaffel Hamburg,,LIB,LIBELLE,Germany,false
3985,Plymouth School of Flying,,PSF,LIZARD,United Kingdom,false
3986,Pocono Air Lines,,POC,POCONO,United States,false
3987,Podilia-Avia,,PDA,PODILIA,Ukraine,false
3988,Point Afrique Niger,,PAZ,POINTAIR NIGER,Niger,false
3989,Point Airlines,,RMI,POINT AIRLINE,Nigeria,false
3990,Pointair Burkina,,PAW,POINTAIR BURKINA,Burkina Faso,false
3991,Points of Call Airlines,,PTS,POINTSCALL,Canada,false
3993,Polar Airlines de Mexico,,PMO,POLAR MEXICO,Mexico,false
3994,Polestar Aviation,,PSR,POLESTAR,United Kingdom,false
3995,Polet,,POT,POLET,Russia,true
3996,Police Aux Frontiers,,POF,AIRPOL,France,false
3997,Police Aviation Services,,PLC,SPECIAL,United Kingdom,false
3998,Polish Air Force,,PLF,POLISH AIRFORCE,Poland,false
3999,Polish Navy,,PNY,POLISH NAVY,Poland,false
4000,Polizeifliegerstaffel Nordrhein-Westfalen,,NRW,HUMMEL,Germany,false
4001,Polizeihibschrauberstaffel Neidersachsen,,PPH,POLICE PHOENIX,Germany,false
4002,Polizeihuberschrauberstaffel Sachsen-Anhalt,,PIK,POLICE IKARUS,Germany,false
4003,Polizeihubschrafterstaffel Rheinland-Pfalz,,SRP,SPERBER,Germany,false
4004,Polizeihubschrauberstaffel Baden-Wurtemberg,,PBW,BUSSARD,Germany,false
4005,Polizeihubschrauberstaffel Bayern,,EDL,POLICE EDELWEISS,Germany,false
4006,Polizeihubschrauberstaffel Brandenburg,,PBB,ADEBAR,Germany,false
4007,Polizeihubschrauberstaffel Hessen,,PHH,IBIS,Germany,false
4008,Polizeihubschrauberstaffel Mecklenburg-Vorpommern,,PMV,POLICE MERLIN,Germany,false
4009,Polizeihubschrauberstaffel Sachsen,,PHS,PASSAT,Germany,false
4010,Polizeihubschrauberstaffel Thuringen,,HBT,HABICHT,Germany,false
4011,Polo Aviation,,CUK,CHUKKA,United Kingdom,false
4012,Polynesian Air-Ways,,PLA,POLYAIR,United States,false
4016,Pond Air Express,,PND,POND AIR,United States,false
4017,Pont International Airline Services,,PSI,PONT,Suriname,false
4018,Pool Aviation,,PLX,POOLEX,United Kingdom,false
4019,Port Townsend Airways,,PTQ,TOWNSEND,United States,false
4020,Porteadora De Cosola,,POR,PORTEADORA,Mexico,false
4021,Porter Airlines,PD,POE,PORTER AIR,Canada,true
4023,Portuguese Air Force,,AFP,PORTUGUESE AIR FORCE,Portugal,false
4024,Portuguese Army,,POA,PORTUGUESE ARMY,Portugal,false
4025,Portuguese Navy,,PON,PORTUGUESE NAVY,Portugal,false
4026,Potomac Air,BK,PDC,DISTRICT,United States,true
4027,Potosina Del Aire,,PSN,POTOSINA,Mexico,false
4028,Powell Air,,PWL,POWELL AIR,Canada,false
4029,Prairie Flying Service,,PFS,PRAIRIE,United States,false
4030,Pratt and Whitney Canada,,PWC,PRATT,Canada,false
4031,Precision Air,PW,PRF,PRECISION AIR,Tanzania,true
4032,Precision Airlines,,PRE,PRECISION,United States,false
4033,Premiair,,BAT,BALLISTIC,Luxembourg,false
4034,Premiair Aviation Services,,PGL,PREMIERE,United Kingdom,false
4035,Premiair Fliyng Club,,PME,ADUR,United Kingdom,false
4036,Premium Air Shuttle,,EMI,BLUE SHUTTLE,Nigeria,false
4037,Premium Aviation,,PMU,PREMIUM,Germany,false
4038,Presidence Du Faso,,BFA,,Burkina Faso,false
4039,Presidencia de La Republica de Guinea Ecuatorial,,ONM,,Equatorial Guinea,false
4040,President Airlines,TO,PSD,,Cambodia,false
4041,Presidential Aviation,,PRD,PRESIDENTIAL,United States,false
4042,Priester Aviation,,PWA,PRIESTER,United States,false
4043,Primair,,PMM,PRIMAVIA,Russia,false
4044,Primaris Airlines,FE,WCP,WHITECAP,United States,false
4045,Primas Courier,,PMC,PRIMAC,United States,false
4046,Primavia Limited,,CRY,CARRIERS,United Kingdom,false
4047,Prime Air,,PRM,PRIME AIR,United States,false
4048,Prime Aviation,,PKZ,PRAVI,Kazakhstan,false
4049,Prince Edward Air,,CME,COMET,Canada,false
4050,Princely Jets,,PJP,PRINCELY JETS,Pakistan,false
4051,Princess Air,8Q,,,,false
4052,Princeton Aviation Corporation,,PCN,PRINCETON,United States,false
4053,Priority Air Charter,,PRY,PRIORITY AIR,United States,false
4054,Priority Air Transport,,PAT,PAT,United States,false
4055,Priority Aviation Company,,BCK,BANKCHECK,United States,false
4056,Privatair,,PTI,PRIVATAIR,Switzerland,true
4057,Private Jet Expeditions,,PJE,PEE JAY,United States,false
4058,Private Jet Management,,PJA,PRIVATE FLIGHT,United States,false
4060,Privilege Style L,,PVG,PRIVILEGE,Spain,false
4061,Pro Air,,PRH,PROHAWK,United States,false
4062,Pro Air Service,,PSZ,POP-AIR,United States,false
4063,Probiz Guinee,,GIY,PROBIZ,Guinea,false
4064,Professional Express Courier Service,,PAD,AIR PROFESSIONAL,United States,false
4065,Professione VOlare,,PVL,VOLARE,Italy,false
4066,Proflight Commuter Services,P0,,,Zambia,true
4067,Promotora Industria Totolapa,,PTT,TOTOLAPA,Mexico,false
4068,Propair,,PRO,PROPAIR,Canada,false
4069,Propflight Air Services,,PFZ,PROFLIGHT-ZAMBIA,Zambia,false
4070,Propheter Aviation,,PPA,AIR PROP,United States,false
4071,Proteus Helicopteres,,PTH,PROTEUS,France,false
4072,Providence Airline,,PTL,PLANTATION,United States,false
4073,Providence Aviation Services,,AWD,,Pakistan,false
4074,Provincial Airlines,,SPR,SPEEDAIR,Canada,false
4075,Provincial Express,,PRV,PROVINCIAL,Canada,false
4076,Pskovavia,,PSW,PSKOVAVIA,Russia,false
4077,Psudiklat Perhubungan Udara/PLP,,UDA,UDARA,Indonesia,false
4078,Ptarmigan Airways,,PTA,PTARMIGAN,Canada,false
4079,Publiservicios Aereos,,PSP,PUBLISERVICIOS,Mexico,false
4080,Publivoo,,PUV,PUBLIVOO,Portugal,false
4081,Puerto Rico National Guard,,PNG,,United States,false
4082,Puerto Vallarta Taxi Aereo,,TXV,TAXIVALLARTA,Mexico,false
4083,Pulkovo Aircraft Services,,PGH,,Russia,false
4084,Puma Linhas Aereas,,PLY,PUMA BRASIL,Brazil,false
4085,Puntavia Air Services,,PTV,PUNTAVIA,Djibouti,false
4086,Punto Fa,,MGO,MANGO,Spain,false
4087,Pyramid Air Lines,,PYR,PYAIR,Egypt,false
4088,Qanot Sharq,,QNT,QANAT SHARQ,Uzbekistan,false
4089,Qantas,QF,QFA,QANTAS,Australia,true
4090,Qatar Air Cargo,,QAC,QATAR CARGO,Qatar,false
4091,Qatar Airways,QR,QTR,QATARI,Qatar,true
4092,Qatar Amiri Flight,,QAF,AMIRI,Qatar,false
4093,Qeshm Air,,IRQ,QESHM AIR,Iran,false
4094,Quantex Environmental,,QTX,AIR QUANTEX,Canada,false
4095,Quebec Government Air Service,,QUE,QUEBEC,Canada,false
4096,Queen Air,,QNA,QUEEN AIR,Dominican Republic,false
4097,Quest Diagnostics,,LBQ,LABQUEST,United States,false
4098,Quick Air Jet Charter,,QAJ,DAGOBERT,Germany,false
4099,Quick Airways Holland,,QAH,QUICK,Netherlands,false
4100,Quisqueya Airlines,,QAS,QUISQUEYA,Haiti,false
4101,Qurinea Air Service,,QAQ,QURINEA AIR,Libya,false
4102,Qwest Commuter Corporation,,QCC,QWEST AIR,United States,false
4103,Qwestair,,QWA,,Australia,false
4104,Qwila Air,,QWL,Q-CHARTER,South Africa,false
4105,RA Jet Aeroservicios,,RJT,RA JET,Mexico,false
4107,RAF Barkston Heath,,BKH,,United Kingdom,false
4108,Church Fenton Flying Training Unit,,CFN,CHURCH FENTON,United Kingdom,false
4109,Coltishall Flying Training Unit,,COH,COLT,United Kingdom,false
4110,Coningsby Flying Training Unit,,CBY,TYPHOON,United Kingdom,false
4111,Cottesmore Flying Training Unit,,COT,COTTESMORE,United Kingdom,false
4112,Cranwell Flying Training Unit,,CWL,CRANWELL,United Kingdom,false
4113,Kinloss Flying Training Unit,,KIN,KINLOSS,United Kingdom,true
4114,Leeming Flying Training Unit,,LEE,JAVELIN,United Kingdom,false
4115,RAF Leuchars,,LCS,LEUCHARS,United Kingdom,false
4116,Linton-on-Ouse Flying Training Unit,,LOP,LINTON ON OUSE,United Kingdom,false
4117,Lossiemouth Flying Training Unit,,LOS,LOSSIE,United Kingdom,false
4118,Marham Flying Training Unit,,MRH,MARHAM,United Kingdom,false
4119,Northwood Headquarters (RAF,,NWO,,United Kingdom,false
4120,RAF Scampton,,SMZ,SCAMPTON,United Kingdom,false
4122,RAF St Mawgan Search and Rescue,,SMG,,United Kingdom,false
4123,RAF Topcliffe Flying Training Unit,,TOF,TOPCLIFFE,United Kingdom,false
5905,TAN-SAHSA,SH,\N,Sierra Hotel,Honduras,false
4124,RAF Valley Flying Training Unit,,VYT,ANGLESEY,United Kingdom,false
4125,RAF Valley SAR Training Unit,,VLL,,United Kingdom,false
